5.475499069127361951e-01,5.509799284545880971e-01,5.515266670530500903e-01,5.561591288332303762e-01,5.470783605524874860e-01,5.424669801731014651e-01,2.323124606881876997e-01,5.471045666885359093e-01,5.272033711091493879e-01,5.924762160502833330e-01,6.727244154627813888e-01,5.577758229449299998e-01,5.791462453926198295e-01,5.925166675959178120e-01,6.017889008056778177e-01,5.673281241303793632e-01,5.489711705184818769e-01,5.949221844303980156e-01,6.041374532047280033e-01,5.875023767325288082e-01,5.714647319215103716e-01,6.058762299033922938e-01,5.923710280478574619e-01,5.834959907814561975e-01,5.972288773498628522e-01,5.784332662369657818e-01,5.678436093933211248e-01,5.887500347902552278e-01,6.180327083057027826e-01,5.774203126631249905e-01,5.640728853146479427e-01,5.515179923604215384e-01,5.752389348241335743e-01,5.667614225996711053e-01,5.820552628820883090e-01,5.689322683066230235e-01,5.794775621071392990e-01,5.593625978025862366e-01,5.388585690364410263e-01,5.622596436482271143e-01,5.691514469331265813e-01,5.383541061693034591e-01,5.263476718765602858e-01,5.278242094924238126e-01,5.366786511321337549e-01,5.625153579152785133e-01,5.691851595454119339e-01,5.450835568470749903e-01,5.699431873728364462e-01,4.297693777996607345e-01,5.817089430350881329e-01,5.241088166932137415e-01,5.704564109103358316e-01,1.769418094972728950e-01,3.068084947750457370e-01,2.116187881361791534e-01
5.052131761596462267e-01,5.104588229409233735e-01,5.111959157209201576e-01,5.146318543124336342e-01,5.044235478530242345e-01,5.007336823866940234e-01,2.049522061369607184e-01,5.052688827035904939e-01,4.857060813055682491e-01,5.568475996748057932e-01,5.577758229449299998e-01,6.126023604134550604e-01,5.500676454848939523e-01,5.613040266439781600e-01,5.691935873994644624e-01,5.312421666138811283e-01,5.124196697261061972e-01,5.592597958653522383e-01,5.702208881557108144e-01,5.506846664915061584e-01,5.295936463932493510e-01,5.712967980418396374e-01,5.498502414638116731e-01,5.449783956538847285e-01,5.592169566473893516e-01,5.385488568937707443e-01,5.359059837770591139e-01,5.601501744183481346e-01,5.821624143520760519e-01,5.524108590311542777e-01,5.388143333590300621e-01,5.233488467238175401e-01,5.495196446196166651e-01,5.397514933840454887e-01,5.569250048186696889e-01,5.438029308470663237e-01,5.529650123779614734e-01,5.311079265780991321e-01,5.076972934660970438e-01,5.325652383743929574e-01,5.388674158153343718e-01,5.098409299459304433e-01,4.974009188122444081e-01,5.018817370625208163e-01,5.112695836874132649e-01,5.349099623625381827e-01,5.403166790693632038e-01,5.163802280612636020e-01,5.427308724560256925e-01,4.002287736977003796e-01,5.549006996829985994e-01,4.933745938380751928e-01,5.470696249354872753e-01,1.541233087854020911e-01,2.767356013813233595e-01,1.896762316824788241e-01
5.277702459140156677e-01,5.302481589213857704e-01,5.320470467278457516e-01,5.362791078290791713e-01,5.273203837358600987e-01,5.232492651216335000e-01,2.142014504287291787e-01,5.262304931476323722e-01,5.099147358970258503e-01,5.760058504335053842e-01,5.791462453926198295e-01,5.500676454848939523e-01,6.506328589164590559e-01,5.833479706580008139e-01,5.921686866551633122e-01,5.503979568546975010e-01,5.322972580156642985e-01,5.828295950034735329e-01,5.908151298442602117e-01,5.689322683066230235e-01,5.517608386617537386e-01,5.886033967772571485e-01,5.771210680644190960e-01,5.733841641852656101e-01,5.853265813041075294e-01,5.687298778112036546e-01,5.563829656834715642e-01,5.811642997592456616e-01,6.081358713796212179e-01,5.726137924715738459e-01,5.582909005795223534e-01,5.453989375280345886e-01,5.698084976802061385e-01,5.604153257021239343e-01,5.766386256188745785e-01,5.643618209957366183e-01,5.734427379712220274e-01,5.535446179923828591e-01,5.308214587077686453e-01,5.585740099850466933e-01,5.633924915175834158e-01,5.351502108937569169e-01,5.238917674815330994e-01,5.254548073272020670e-01,5.333150155276192850e-01,5.570453935933420420e-01,5.644042998807463629e-01,5.399546630551869120e-01,5.653889709546021658e-01,4.259093491732102721e-01,5.738358672879121380e-01,5.178324053811367289e-01,5.634435475908845525e-01,1.742353451609798265e-01,3.018197899249709382e-01,2.113210557039820470e-01
5.345449750572596193e-01,5.376277103893972731e-01,5.385754093539186771e-01,5.437414672119567083e-01,5.342510598760893403e-01,5.283007027004656964e-01,2.239098547978050635e-01,5.339926640943464253e-01,5.135403839622127986e-01,5.891164603294241076e-01,5.925166675959178120e-01,5.613040266439781600e-01,5.833479706580008139e-01,6.684089065618068481e-01,6.100962037973374219e-01,5.618758705557530542e-01,5.446452720760216470e-01,6.011682853819964034e-01,6.080808749396482416e-01,5.810239284524182368e-01,5.656942314023942764e-01,6.039790964312045096e-01,5.912612801981905752e-01,5.878859421175863798e-01,6.008099077725080894e-01,5.813541588479461675e-01,5.699684382812152394e-01,5.944628895326506957e-01,6.224586999916379426e-01,5.900599074361849716e-01,5.763972534662932246e-01,5.639453697560402601e-01,5.879104160456607442e-01,5.798831642055561897e-01,5.952040152559811004e-01,5.848510359483624077e-01,5.925571161535915232e-01,5.748717911313725448e-01,5.511969448746829592e-01,5.776197229190496163e-01,5.829283698289063897e-01,5.549438386551569513e-01,5.407226054164340212e-01,5.429067411396810705e-01,5.502762832268194293e-01,5.760558314941540692e-01,5.826566976081113403e-01,5.617393595763885417e-01,5.843915069040485077e-01,4.413958363381415007e-01,5.893361994319259445e-01,5.324401941552105999e-01,5.794941229179370046e-01,1.805744043709677227e-01,3.140745832439302276e-01,2.177313908035534984e-01
5.520989330058292399e-01,5.561505181116227492e-01,5.558404526119576916e-01,5.612100905534076478e-01,5.519169047529557393e-01,5.481868152966443697e-01,2.283694783174582132e-01,5.515093175485035193e-01,5.323597963120535459e-01,5.997812191747147192e-01,6.017889008056778177e-01,5.691935873994644624e-01,5.921686866551633122e-01,6.100962037973374219e-01,6.871213994151142979e-01,5.753723841939297756e-01,5.560816280402215428e-01,6.108001016967721242e-01,6.225885030675716303e-01,5.955420190643441192e-01,5.778190642604251748e-01,6.182561013583196541e-01,5.992861039441739202e-01,5.978380613681215650e-01,6.105421177584934300e-01,5.871185471786203314e-01,5.798831642055561897e-01,6.044619354690606849e-01,6.299532826002677277e-01,5.970203139331333730e-01,5.838330030458857012e-01,5.697832399538628190e-01,5.967875902590841219e-01,5.896209166884238684e-01,6.042957622778303284e-01,5.904254667481692032e-01,6.000764725399205801e-01,5.823272232892928724e-01,5.538126124472575462e-01,5.853019939983897801e-01,5.889373492060859805e-01,5.564776415896985906e-01,5.429594924615411822e-01,5.458279576407227829e-01,5.557284464863244677e-01,5.829119085542688872e-01,5.882203259803411299e-01,5.646251419022884077e-01,5.894501039103934303e-01,4.476977337750847052e-01,6.022816926596717968e-01,5.452587873922990491e-01,5.910017458018549386e-01,1.833950208504455393e-01,3.189431403347426919e-01,2.236374764701164197e-01
5.509625639205147918e-01,5.540027324802309083e-01,5.547971539735628843e-01,5.598506720600113784e-01,5.509365162248494041e-01,5.450572681565163391e-01,2.416550955350692809e-01,5.513618274948414166e-01,5.335469197846535172e-01,5.684261628965860957e-01,5.673281241303793632e-01,5.312421666138811283e-01,5.503979568546975010e-01,5.618758705557530542e-01,5.753723841939297756e-01,6.615524697899746176e-01,5.533197600165746799e-01,5.741618803456093323e-01,5.816182053450869027e-01,5.821047199189519628e-01,5.690840159674084298e-01,5.888559159278861088e-01,5.807513442745571020e-01,5.684514783930901816e-01,5.775366436874480591e-01,5.572345286614489579e-01,5.431265100467073115e-01,5.588912809868580300e-01,5.902142842309178183e-01,5.405902657804444456e-01,5.268522132478635767e-01,5.124104763186422273e-01,5.376720256885986204e-01,5.294770231496072066e-01,5.464316030659088774e-01,5.289564602010665695e-01,5.417891664414385966e-01,5.252291531959945026e-01,4.992563567679931813e-01,5.257164735394674882e-01,5.296923119641397948e-01,4.958982421696385701e-01,4.848006138821497890e-01,4.860489338223250022e-01,4.973540052408879641e-01,5.209276943134969473e-01,5.304184079513857286e-01,5.048324020942556167e-01,5.302840043769792011e-01,3.983005570556497066e-01,5.499980843068871250e-01,4.896493265494910596e-01,5.407049616777828138e-01,1.512497357608952320e-01,2.770924372678346681e-01,1.869706845209524182e-01
5.325652383743929574e-01,5.359148701173566121e-01,5.355504328018575455e-01,5.409607493235550901e-01,5.311616257926088380e-01,5.262485219454736685e-01,2.288184616680672967e-01,5.325920305401753430e-01,5.144485303166577150e-01,5.474975300328971395e-01,5.489711705184818769e-01,5.124196697261061972e-01,5.322972580156642985e-01,5.446452720760216470e-01,5.560816280402215428e-01,5.533197600165746799e-01,6.158629340519942152e-01,5.551853617465556390e-01,5.617990868945644811e-01,5.611844691100150717e-01,5.479425967559331534e-01,5.666683307478371789e-01,5.598164338994796596e-01,5.477070118105518137e-01,5.559265974394648202e-01,5.351946918660964725e-01,5.255540717344870938e-01,5.370513412162036815e-01,5.681813909359803016e-01,5.211547510354664903e-01,5.111222402422916922e-01,4.954186384147887257e-01,5.223251914646982463e-01,5.098224772852912867e-01,5.246330712805794549e-01,5.111774975555134493e-01,5.219534039548812121e-01,5.029442111251635206e-01,4.811300251713028220e-01,5.043863680623112966e-01,5.106339504793060424e-01,4.800370542861414624e-01,4.679064520330113996e-01,4.700944824691046242e-01,4.797875711826799505e-01,5.029814633602915919e-01,5.109380186822066738e-01,4.851152626389692024e-01,5.116378108267803926e-01,3.829190109707396039e-01,5.329670087859903482e-01,4.718892131161377956e-01,5.231406143464371050e-01,1.433099353806998044e-01,2.640016918263764500e-01,1.780526207780135928e-01
5.528957699378154178e-01,5.574665699704669519e-01,5.571313712444021515e-01,5.620123509391281580e-01,5.533111100218188749e-01,5.480996051163266047e-01,2.325247413485193038e-01,5.516220807987941566e-01,5.328241845996608550e-01,5.912126268229884740e-01,5.949221844303980156e-01,5.592597958653522383e-01,5.828295950034735329e-01,6.011682853819964034e-01,6.108001016967721242e-01,5.741618803456093323e-01,5.551853617465556390e-01,6.802631438487950488e-01,6.159325740055766607e-01,5.955581092273111166e-01,5.797093699090842822e-01,6.101040301826768930e-01,5.974293429612292927e-01,5.964905211168789467e-01,6.077429116017615263e-01,5.875023767325288082e-01,5.698505914985199095e-01,5.927027062211609465e-01,6.220461571280537783e-01,5.844982167217533942e-01,5.711372165355667052e-01,5.597479518434099743e-01,5.842026630898463635e-01,5.761641090163798218e-01,5.918447850446532099e-01,5.792456605067187736e-01,5.873554093928202713e-01,5.687636143446109793e-01,5.477768238151264901e-01,5.720185742270833540e-01,5.769547540648714001e-01,5.496327629160701056e-01,5.351146239791405579e-01,5.382744188395623963e-01,5.453113472662390881e-01,5.730577172084863058e-01,5.767551140937698939e-01,5.556767445458872245e-01,5.787484126520333616e-01,4.409942321516266972e-01,5.877309155801161422e-01,5.333150155276192850e-01,5.776114155342844114e-01,1.825877147463144945e-01,3.148384987805765145e-01,2.213149259588365336e-01
5.647100596212270007e-01,5.683417701342057260e-01,5.688057823202825602e-01,5.743540591548547125e-01,5.647525139972801034e-01,5.607829260822394524e-01,2.357180571386674195e-01,5.639453697560402601e-01,5.445224989914170255e-01,6.033927615833346580e-01,6.041374532047280033e-01,5.702208881557108144e-01,5.908151298442602117e-01,6.080808749396482416e-01,6.225885030675716303e-01,5.816182053450869027e-01,5.617990868945644811e-01,6.159325740055766607e-01,6.826802717111435381e-01,6.006505512631026278e-01,5.821047199189519628e-01,6.193638847903840672e-01,6.023055257942557805e-01,5.967233729482670501e-01,6.112141682736504933e-01,5.879022581892190402e-01,5.801644335842555122e-01,6.021625108806094584e-01,6.285827833797502651e-01,5.974533938187404081e-01,5.815109512304332817e-01,5.644552705974816842e-01,5.937611120203454274e-01,5.850068623636057730e-01,6.012399319051933144e-01,5.861782757451150516e-01,5.963780739355621918e-01,5.774120024069195889e-01,5.517174801101741854e-01,5.779104060105624274e-01,5.843258292761405182e-01,5.536915968956049872e-01,5.411547283958705323e-01,5.439609534081736308e-01,5.560557922932946040e-01,5.791296745319548522e-01,5.850970579206886679e-01,5.606889098066903943e-01,5.879838313724145005e-01,4.478871065314567468e-01,6.030358872615143584e-01,5.423173936711620513e-01,5.914882723826523359e-01,1.839611925329148190e-01,3.183046741370487154e-01,2.220024742071531887e-01
5.792125240496166505e-01,5.832821714955956915e-01,5.821624143520760519e-01,5.874370626984132260e-01,5.792125240496166505e-01,5.756808685532189829e-01,2.543144227432653226e-01,5.790385262439158298e-01,5.631882241904992981e-01,5.882284791731178242e-01,5.875023767325288082e-01,5.506846664915061584e-01,5.689322683066230235e-01,5.810239284524182368e-01,5.955420190643441192e-01,5.821047199189519628e-01,5.611844691100150717e-01,5.955581092273111166e-01,6.006505512631026278e-01,6.851685454648499540e-01,5.998690142715179530e-01,6.177783809555991157e-01,6.074440629747941411e-01,5.961611454005329991e-01,6.059314598998920554e-01,5.856215450077943974e-01,5.712548070954238666e-01,5.870286765804179074e-01,6.186795035985281910e-01,5.628816941012765307e-01,5.509712462471887395e-01,5.348921627327222206e-01,5.637072687461134324e-01,5.535964968377576900e-01,5.694379431373371991e-01,5.531034743472192927e-01,5.654992217695901102e-01,5.480211057632468075e-01,5.210094432287685207e-01,5.503979568546975010e-01,5.541409653116865508e-01,5.193180239794391584e-01,5.057886073807995597e-01,5.107168908445851585e-01,5.220531713020938325e-01,5.427396670208339824e-01,5.488318001610622554e-01,5.241811513057728078e-01,5.530255932483884029e-01,4.257562568277915571e-01,5.750053247282080893e-01,5.183613892335368067e-01,5.649053250023524653e-01,1.658335811250834790e-01,3.015251514440789316e-01,2.029090406446825701e-01
